Peter Burnett Middle,Middle School,740,3,850 North 2nd Street,San Jose,Santa Clara County,95112,CA,-1.21900737400000E+002,+3.73529542000000E+001
William Sheppard Middle,Middle School,746,3,480 Rough and Ready Road,San Jose,Santa Clara County,95133,CA,-1.21843066900000E+002,+3.73750040000000E+001
Bridges Academy,Middle Schoolÿ,748,3,1702 McLaughlin Avenue,San Jose,Santa Clara County,95122,CA,-1.21846326400000E+002,+3.73260415000000E+001
Scott Lane Elementary,Elementary School,750,3,1925 Scott Boulevard,Santa Clara,Santa Clara County,95050,CA,-1.21959440500000E+002,+3.73578244000000E+001
Merritt Trace Elementary,Elementary School,752,3,651 Dana Avenue,San Jose,Santa Clara County,95126,CA,-1.21925160100000E+002,+3.73301216000000E+001
Eliot Elementary,Elementary School,753,3,475 Old Gilroy Street,Gilroy,Santa Clara County,95020,CA,-1.21561519300000E+002,+3.70065687000000E+001
Robert Randall Elementary,Elementary School,753,3,1300 Edsel Drive,Milpitas,Santa Clara County,95035,CA,-1.21881668100000E+002,+3.74298953000000E+001
George Miner Elementary,Elementary School,754,3,5629 Lean Avenue,San Jose,Santa Clara County,95123,CA,-1.21817740400000E+002,+3.72496475000000E+001
Robert Sanders Elementary,Elementary School,755,3,3411 Rocky Mountain Drive,San Jose,Santa Clara County,95127,CA,-1.21800664300000E+002,+3.73524370000000E+001
Captain Jason M. Dahl Elementary,Elementary School,760,3,3200 Water Street,San Jose,Santa Clara County,95111,CA,-1.21839457100000E+002,+3.72882655000000E+001
Allen at Steinbeck,Elementary School,761,3,820 Steinbeck Drive,San Jose,Santa Clara County,95123,CA,-1.21857038700000E+002,+3.72466910000000E+001
El Toro Elementary,Elementary School,769,3,455 East Main Avenue,Morgan Hill,Santa Clara County,95037,CA,-1.21649294700000E+002,+3.71352753000000E+001
San Martin/Gwinn Elementary,Elementary School,769,3,100 North Street,San Martin,Santa Clara County,95046,CA,-1.21609989400000E+002,+3.70890964000000E+001
Antonio Del Buono Elementary,Elementary School,771,3,9300 Wren Avenue,Gilroy,Santa Clara County,95020,CA,-1.21586952300000E+002,+3.70306841000000E+001
Mildred Goss Elementary,Elementary School,772,3,2475 Van Winkle Lane,San Jose,Santa Clara County,95116,CA,-1.21831914000000E+002,+3.73499867000000E+001
Gilroy High,High School,732,4,750 West 10th Street,Gilroy,Santa Clara County,95020,CA,-1.21575271000000E+002,+3.69963520000000E+001
Downtown College Preparatory,High Schoolÿ,738,4,1460 The Alameda,San Jose,Santa Clara County,95126,CA,-1.21914062000000E+002,+3.73341746000000E+001
Abraham Lincoln High,High School,739,4,555 Dana Avenue,San Jose,Santa Clara County,95126,CA,-1.21924208400000E+002,+3.73278900000000E+001
Clyde L. Fischer Middle,Middle School,753,4,1720 Hopkins Drive,San Jose,Santa Clara County,95122,CA,-1.21829651000000E+002,+3.73378090000000E+001
Campbell Middle,Middle School,755,4,295 Cherry Lane,Campbell,Santa Clara County,95008,CA,-1.21955607400000E+002,+3.72832713000000E+001
Joseph George Middle,Middle School,757,4,277 Mahoney Drive,San Jose,Santa Clara County,95127,CA,-1.21814523200000E+002,+3.73704970000000E+001
Caroline Davis Intermediate,Middle School,763,4,5035 Edenview Drive,San Jose,Santa Clara County,95111,CA,-1.21812136500000E+002,+3.72670316000000E+001
Walter L. Bachrodt Elementary,Elementary Schoolÿ,773,4,102 Sonora Avenue,San Jose,Santa Clara County,95110,CA,-1.21912391500000E+002,+3.73630471000000E+001
Luther Burbank Elementary,Elementary School,776,4,4 Wabash Avenue,San Jose,Santa Clara County,95128,CA,-1.21926727600000E+002,+3.73240021000000E+001
Christopher Elementary,Elementary School,776,4,565 Coyote Road,San Jose,Santa Clara County,95111,CA,-1.21818599800000E+002,+3.72796325000000E+001
Vargas Elementary,Elementary School,776,4,1054 Carson Drive,Sunnyvale,Santa Clara County,94086,CA,-1.22047992500000E+002,+3.73812297000000E+001
Lakewood Elementary,Elementary School,780,4,750 Lakechime Drive,Sunnyvale,Santa Clara County,94089,CA,-1.22003122600000E+002,+3.73981309000000E+001
San Miguel Elementary,Elementary School,780,4,777 San Miguel Avenue,Sunnyvale,Santa Clara County,94085,CA,-1.22008022700000E+002,+3.73913772000000E+001
A. J. Dorsa Elementary,Elementary School,781,4,1290 Bal Harbor Way,San Jose,Santa Clara County,95122,CA,-1.21837106900000E+002,+3.73401920000000E+001
Bishop Elementary,Elementary School,781,4,450 North Sunnyvale Avenue,Sunnyvale,Santa Clara County,94085,CA,-1.22024780700000E+002,+3.73870618000000E+001
Lowell Elementary,Elementary School,782,4,625 South 7th Street,San Jose,Santa Clara County,95112,CA,-1.21877701000000E+002,+3.73295273000000E+001
Glen View Elementary,Elementary School,783,4,600 West 8th Street,Gilroy,Santa Clara County,95020,CA,-1.21573361000000E+002,+3.70005840000000E+001
Blackford Elementary,Elementary Schoolÿ,784,4,1970 Willow Street,San Jose,Santa Clara County,95125,CA,-1.21921810800000E+002,+3.72989245000000E+001
San Antonio Elementary,Elementary School,786,4,1721 East San Antonio Street,San Jose,Santa Clara County,95116,CA,-1.21852243300000E+002,+3.73510818000000E+001
Samuel Stipe Elementary,Elementary School,786,4,5000 Lyng Drive,San Jose,Santa Clara County,95111,CA,-1.21805466000000E+002,+3.72713360000000E+001
Del Roble Elementary,Elementary School,788,4,5345 Avenida Almendros,San Jose,Santa Clara County,95123,CA,-1.21836114000000E+002,+3.72573300000000E+001
Bowers Elementary,Elementary School,788,4,2755 Barkley Avenue,Santa Clara,Santa Clara County,95051,CA,-1.21976075100000E+002,+3.73577597000000E+001
Barrett Elementary,Elementary School,789,4,895 Barrett Avenue,Morgan Hill,Santa Clara County,95037,CA,-1.21631583200000E+002,+3.71234739000000E+001
Anthony P. Russo Academy,Elementary School,791,4,2851 Gay Avenue,San Jose,Santa Clara County,95127,CA,-1.21836358000000E+002,+3.73694030000000E+001
Rocketship Discovery Prep,Elementary Schoolÿ,791,4,370 Wooster Avenue,San Jose,Santa Clara County,95116,CA,-1.21870301900000E+002,+3.73546333000000E+001
Rocketship Los Suenos Academy,Elementary Schoolÿ,793,4,331 South 34th Street,San Jose,Santa Clara County,95116,CA,-1.21852116800000E+002,+3.73447583000000E+001
Willow Glen High,High School,747,5,2001 Cottle Avenue,San Jose,Santa Clara County,95125,CA,-1.21897639900000E+002,+3.72908269000000E+001
Independence High,High School,757,5,1776 Educational Park Drive,San Jose,Santa Clara County,95133,CA,-1.21857916000000E+002,+3.73667466000000E+001
Monroe Middle,Middle Schoolÿ,784,5,1055 South Monroe Street,San Jose,Santa Clara County,95128,CA,-1.21943691900000E+002,+3.73087845000000E+001
Martin Murphy Middle,Middle School,787,5,141 Avenida Espana,San Jose,Santa Clara County,95139,CA,-1.21768009000000E+002,+3.72254492000000E+001
John Muir Middle,Middle School,787,5,1260 Branham Lane,San Jose,Santa Clara County,95118,CA,-1.21882901400000E+002,+3.72602208000000E+001
Downtown College Prep - Alum Rock,Middle Schoolÿ,787,5,1250 South King Road,San Jose,Santa Clara County,95122,CA,-1.21840170800000E+002,+3.73379438000000E+001
Juan Cabrillo Middle,Middle School,787,5,2550 Cabrillo Avenue,Santa Clara,Santa Clara County,95051,CA,-1.21971814400000E+002,+3.73583812000000E+001
South Valley Middle,Middle School,788,5,385 Ioof Avenue,Gilroy,Santa Clara County,95020,CA,-1.21566541600000E+002,+3.70149020000000E+001
Silicon Valley Flex Academy,Middle Schoolÿ,789,5,610 Jarvis Drive,Morgan Hill,Santa Clara County,95037,CA,-1.21652606100000E+002,+3.71494511000000E+001
Piedmont Middle,Middle School,791,5,955 Piedmont Road,San Jose,Santa Clara County,95132,CA,-1.21842899200000E+002,+3.73911110000000E+001
Valle Vista Elementary,Elementary School,794,5,2400 Flint Avenue,San Jose,Santa Clara County,95148,CA,-1.21791431700000E+002,+3.73397824000000E+001
Alex Anderson Elementary,Elementary School,794,5,5800 Calpine Drive,San Jose,Santa Clara County,95123,CA,-1.21811681800000E+002,+3.72474473000000E+001
Horace Cureton Elementary,Elementary School,795,5,3720 East Hills Drive,San Jose,Santa Clara County,95127,CA,-1.21815122400000E+002,+3.73682084000000E+001
Lyndale Elementary,Elementary School,795,5,13901 Nordyke Drive,San Jose,Santa Clara County,95127,CA,-1.21823537600000E+002,+3.73591397000000E+001
Orchard Elementary,Elementary School,796,5,921 Fox Lane,San Jose,Santa Clara County,95131,CA,-1.21902082600000E+002,+3.73890979000000E+001
Clyde Arbuckle Elementary,Elementary School,797,5,1970 Cinderella Lane,San Jose,Santa Clara County,95116,CA,-1.21840396000000E+002,+3.73441970000000E+001
Washington Elementary,Elementary School,799,5,100 Oak Street,San Jose,Santa Clara County,95110,CA,-1.21881576200000E+002,+3.73217653000000E+001
O. B. Whaley Elementary,Elementary School,800,5,2655 Alvin Avenue,San Jose,Santa Clara County,95121,CA,-1.21824390800000E+002,+3.73158486000000E+001
Robert F. Kennedy Elementary,Elementary School,800,5,1602 Lucretia Avenue,San Jose,Santa Clara County,95122,CA,-1.21851290000000E+002,+3.73255229000000E+001
Briarwood Elementary,Elementary School,802,5,1930 Townsend Avenue,Santa Clara,Santa Clara County,95051,CA,-1.21987975300000E+002,+3.73576944000000E+001
Rucker Elementary,Elementary School,804,5,325 Santa Clara Avenue,Gilroy,Santa Clara County,95020,CA,-1.21586912400000E+002,+3.70539609000000E+001
Montague Elementary,Elementary School,804,5,750 Laurie Avenue,Santa Clara,Santa Clara County,95054,CA,-1.21945978000000E+002,+3.73892520000000E+001
Pomeroy Elementary,Elementary School,804,5,1250 Pomeroy Avenue,Santa Clara,Santa Clara County,95051,CA,-1.21986995900000E+002,+3.73479554000000E+001
Alexander Rose Elementary,Elementary School,805,5,250 Roswell Drive,Milpitas,Santa Clara County,95035,CA,-1.21876489100000E+002,+3.74327115000000E+001
Theuerkauf Elementary,Elementary School,805,5,1625 San Luis Avenue,Mountain View,Santa Clara County,94043,CA,-1.22084364700000E+002,+3.74053522000000E+001
Linda Vista Elementary,Elementary School,805,5,100 Kirk Avenue,San Jose,Santa Clara County,95127,CA,-1.21824088000000E+002,+3.73781550000000E+001
Terrell Elementary,Elementary School,805,5,3925 Pearl Avenue,San Jose,Santa Clara County,95136,CA,-1.21868550100000E+002,+3.72709762000000E+001
Almaden Elementary,Elementary School,807,5,1295 Dentwood Drive,San Jose,Santa Clara County,95118,CA,-1.21884873400000E+002,+3.72514516000000E+001
Braly Elementary,Elementary School,807,5,675 Gail Avenue,Sunnyvale,Santa Clara County,94086,CA,-1.22018555300000E+002,+3.73643827000000E+001
El Roble Elementary,Elementary School,808,5,930 3rd Street,Gilroy,Santa Clara County,95020,CA,-1.21585360900000E+002,+3.70079282000000E+001
O. S. Hubbard Elementary,Elementary School,808,5,1745 June Avenue,San Jose,Santa Clara County,95122,CA,-1.21838966000000E+002,+3.73307750000000E+001
Lynhaven Elementary,Elementary Schoolÿ,808,5,881 Cypress Avenue,San Jose,Santa Clara County,95117,CA,-1.21961277000000E+002,+3.73111580000000E+001
Success Academy,Elementary School,809,5,1240 Taper Lane,San Jose,Santa Clara County,95122,CA,-1.21840682900000E+002,+3.73215368000000E+001
Rocketship Alma Academy,Elementary Schoolÿ,809,5,198 West Alma Avenue,San Jose,Santa Clara County,95110,CA,-1.21877581600000E+002,+3.73134607000000E+001
Leroy Anderson Elementary,Elementary School,810,5,4000 Rhoda Drive,San Jose,Santa Clara County,95117,CA,-1.21971571000000E+002,+3.73036520000000E+001
Castlemont Elementary,Elementary Schoolÿ,811,5,3040 Payne Avenue,San Jose,Santa Clara County,95128,CA,-1.21946955500000E+002,+3.73007745000000E+001
Sylvia Cassell Elementary,Elementary School,811,5,1300 Tallahassee Drive,San Jose,Santa Clara County,95122,CA,-1.21829381000000E+002,+3.73450130000000E+001
Thomas P. Ryan Elementary,Elementary School,811,5,1241 McGinness Avenue,San Jose,Santa Clara County,95127,CA,-1.21823524800000E+002,+3.73498741000000E+001
Adrian Wilcox High,High School,767,6,3250 Monroe Street,Santa Clara,Santa Clara County,95051,CA,-1.21986361200000E+002,+3.73661381000000E+001
Fremont High,High School,767,6,1279 Sunnyvale Saratoga Road,Sunnyvale,Santa Clara County,94087,CA,-1.22034679500000E+002,+3.73538910000000E+001
Santa Teresa High,High School,773,6,6150 Snell Avenue,San Jose,Santa Clara County,95123,CA,-1.21828884300000E+002,+3.72351374000000E+001
Live Oak High,High School,775,6,1505 East Main Avenue,Morgan Hill,Santa Clara County,95037,CA,-1.21636424000000E+002,+3.71490120000000E+001
Lewis H. Britton Middle,Middle School,802,6,80 West Central Avenue,Morgan Hill,Santa Clara County,95037,CA,-1.21657616800000E+002,+3.71310738000000E+001
Buchser Middle,Middle School,804,6,1111 Bellomy Street,Santa Clara,Santa Clara County,95050,CA,-1.21943073200000E+002,+3.73438189000000E+001
Crittenden Middle,Middle School,805,6,1701 Rock Street,Mountain View,Santa Clara County,94043,CA,-1.22085471800000E+002,+3.74116332000000E+001
Willow Glen Middle,Middle School,811,6,2105 Cottle Avenue,San Jose,Santa Clara County,95125,CA,-1.21895860000000E+002,+3.72897869000000E+001
Julia Baldwin Elementary,Elementary School,812,6,280 Martinvale Lane,San Jose,Santa Clara County,95119,CA,-1.21783128500000E+002,+3.72238651000000E+001
Adelante Dual Language Academy,Elementary School,813,6,2999 Ridgemont Drive,San Jose,Santa Clara County,95127,CA,-1.21813156900000E+002,+3.73452630000000E+001
Anne Darling Elementary,Elementary School,813,6,333 North 33rd Street,San Jose,Santa Clara County,95133,CA,-1.21865496000000E+002,+3.73563880000000E+001
Westwood Elementary,Elementary School,814,6,435 Saratoga Avenue,Santa Clara,Santa Clara County,95050,CA,-1.21961139700000E+002,+3.73330546000000E+001
Morrill Middle,Middle School,815,6,1970 Morrill Avenue,San Jose,Santa Clara County,95132,CA,-1.21869518200000E+002,+3.74102055000000E+001
Earl Frost Elementary,Elementary School,816,6,530 Gettysburg Drive,San Jose,Santa Clara County,95123,CA,-1.21836861800000E+002,+3.72473573000000E+001
George V. LeyVa Intermediate,Middle School,817,6,1865 Monrovia Drive,San Jose,Santa Clara County,95122,CA,-1.21812339000000E+002,+3.73150450000000E+001
Brownell Middle,Middle School,820,6,7800 Carmel Street,Gilroy,Santa Clara County,95020,CA,-1.21578815300000E+002,+3.70110505000000E+001
Learning in an Urban Community with High,Elementary School,820,6,1711 East San Antonio Street,San Jose,Santa Clara County,95116,CA,-1.21851691600000E+002,+3.73508239000000E+001
John J. Montgomery Elementary,Elementary School,820,6,2010 Daniel Maloney Drive,San Jose,Santa Clara County,95121,CA,-1.21801185800000E+002,+3.73074950000000E+001
Hayes Elementary,Elementary School,820,6,5035 Poston Drive,San Jose,Santa Clara County,95136,CA,-1.21827216300000E+002,+3.72621229000000E+001
Cesar Chavez Elementary,Elementary School,823,6,2000 Kammerer Avenue,San Jose,Santa Clara County,95116,CA,-1.21845064200000E+002,+3.73495160000000E+001
Los Paseos Elementary,Elementary School,823,6,121 Avenida Grande,San Jose,Santa Clara County,95139,CA,-1.21769458100000E+002,+3.72276269000000E+001
Toyon Elementary,Elementary School,824,6,995 Bard Street,San Jose,Santa Clara County,95127,CA,-1.21838218100000E+002,+3.73911285000000E+001
River Glen,Elementary School,824,6,1088 Broadway Avenue,San Jose,Santa Clara County,95125,CA,-1.21901460200000E+002,+3.73110106000000E+001
Jeanne R. Meadows Elementary,Elementary School,825,6,1250 Taper Lane,San Jose,Santa Clara County,95122,CA,-1.21839564300000E+002,+3.73210991000000E+001
Ida Jew Academies,Elementary Schoolÿ,825,6,1966 Flint Avenue,San Jose,Santa Clara County,95148,CA,-1.21799946400000E+002,+3.73466130000000E+001
Cedar Grove Elementary,Elementary School,826,6,2702 Sugarplum Drive,San Jose,Santa Clara County,95148,CA,-1.21793698200000E+002,+3.73316600000000E+001
Windmill Springs Elementary,Elementary School,826,6,2880 Aetna Way,San Jose,Santa Clara County,95121,CA,-1.21824298100000E+002,+3.73063536000000E+001
Sherman Oaks Elementary,Elementary Schoolÿ,827,6,1800 Fruitdale Avenue,San Jose,Santa Clara County,95128,CA,-1.21925351800000E+002,+3.73100140000000E+001
Ben Painter Elementary,Elementary School,828,6,500 Rough and Ready Road,San Jose,Santa Clara County,95133,CA,-1.21843951600000E+002,+3.73758886000000E+001
G. W. Hellyer Elementary,Elementary School,828,6,725 Hellyer Avenue,San Jose,Santa Clara County,95111,CA,-1.21820827000000E+002,+3.72852360000000E+001
Kathryn Hughes Elementary,Elementary School,829,6,4949 Calle De Escuela,Santa Clara,Santa Clara County,95054,CA,-1.21963548100000E+002,+3.74053004000000E+001
Bracher Elementary,Elementary School,831,6,2700 Chromite Drive,Santa Clara,Santa Clara County,95051,CA,-1.21975014600000E+002,+3.73667862000000E+001
Santa Clara High,High School,782,7,3000 Benton Street,Santa Clara,Santa Clara County,95051,CA,-1.21982774100000E+002,+3.73459759000000E+001
Ann Sobrato High,High School,793,7,401 Burnett Avenue,Morgan Hill,Santa Clara County,95037,CA,-1.21670427000000E+002,+3.71589030000000E+001
Silver Creek High,High School,793,7,3434 Silver Creek Road,San Jose,Santa Clara County,95121,CA,-1.21806879000000E+002,+3.73034420000000E+001
Middle College High,High School,793,7,2101 Moorpark Avenue,San Jose,Santa Clara County,95128,CA,-1.21928076600000E+002,+3.73163652000000E+001
Prospect High,High School,793,7,18900 Prospect Road,Saratoga,Santa Clara County,95070,CA,-1.22001339200000E+002,+3.72917488000000E+001
Westmont High,High School,796,7,4805 Westmont Avenue,Campbell,Santa Clara County,95008,CA,-1.21985126300000E+002,+3.72706921000000E+001
Christopher High,High School,801,7,850 Day Road,Gilroy,Santa Clara County,95020,CA,-1.21600760700000E+002,+3.70377979000000E+001
Alpha: Blanca Alvarado Middle,Middle Schoolÿ,828,7,1601 Cunningham Avenue,San Jose,Santa Clara County,95122,CA,-1.21835174000000E+002,+3.73268005000000E+001
Leonard Herman Intermediate,Middle School,829,7,5955 Blossom Avenue,San Jose,Santa Clara County,95123,CA,-1.21838498500000E+002,+3.72393892000000E+001
Ellis Elementary,Elementary School,833,7,550 East Olive Avenue,Sunnyvale,Santa Clara County,94086,CA,-1.22024253000000E+002,+3.73693990000000E+001
Rosemary Elementary,Elementary Schoolÿ,834,7,401 West Hamilton Avenue,Campbell,Santa Clara County,95008,CA,-1.21955840800000E+002,+3.72950844000000E+001
Mariano Castro Elementary,Elementary School,835,7,505 Escuela Avenue,Mountain View,Santa Clara County,94040,CA,-1.22094146300000E+002,+3.73948991000000E+001
Joseph Weller Elementary,Elementary School,836,7,345 Boulder Street,Milpitas,Santa Clara County,95035,CA,-1.21905867000000E+002,+3.74583260000000E+001
Oak Ridge Elementary,Elementary School,836,7,5920 Bufkin Drive,San Jose,Santa Clara County,95123,CA,-1.21820382300000E+002,+3.72410553000000E+001
C. W. Haman Elementary,Elementary School,836,7,865 Los Padres Boulevard,Santa Clara,Santa Clara County,95050,CA,-1.21963826000000E+002,+3.73431819000000E+001
Rocketship Si Se Puede Academy,Elementary Schoolÿ,837,7,2249 Dobern Avenue,San Jose,Santa Clara County,95116,CA,-1.21838919600000E+002,+3.73520700000000E+001
Donald J. Meyer Elementary,Elementary School,838,7,1824 Daytona Drive,San Jose,Santa Clara County,95122,CA,-1.21827458000000E+002,+3.73351293000000E+001
Cherrywood Elementary,Elementary School,838,7,2550 Greengate Drive,San Jose,Santa Clara County,95132,CA,-1.21864517300000E+002,+3.73941370000000E+001
Dove Hill Elementary,Elementary School,838,7,1460 Colt Way,San Jose,Santa Clara County,95121,CA,-1.21810178100000E+002,+3.73007282000000E+001
Rocketship Mosaic Elementary,Elementary Schoolÿ,838,7,950 Owsley Avenue,San Jose,Santa Clara County,95122,CA,-1.21855914800000E+002,+3.73290857000000E+001
Solorsano Middle,Middle School,840,7,undefined Grenache Way,Gilroy,Santa Clara County,95020,CA,-1.21594320100000E+002,+3.70018097000000E+001
George Mayne Elementary,Elementary School,841,7,5030 North 1st Street,San Jose,Santa Clara County,95002,CA,-1.21967238900000E+002,+3.74245720000000E+001
Brooktree Elementary,Elementary School,841,7,1781 Olivetree Drive,San Jose,Santa Clara County,95131,CA,-1.21880013200000E+002,+3.73977717000000E+001
Monta Loma Elementary,Elementary School,842,7,460 Thompson Avenue,Mountain View,Santa Clara County,94043,CA,-1.22098383500000E+002,+3.74090553000000E+001
Reed Elementary,Elementary School,843,7,1524 Jacob Avenue,San Jose,Santa Clara County,95118,CA,-1.21894418000000E+002,+3.72632722000000E+001
James McEntee Academy,Elementary School,846,7,2851 Gay Avenue,San Jose,Santa Clara County,95127,CA,-1.21836358000000E+002,+3.73694030000000E+001
Parkview Elementary,Elementary School,846,7,330 Bluefield Drive,San Jose,Santa Clara County,95136,CA,-1.21845628500000E+002,+3.72714633000000E+001
Fairwood Elementary,Elementary School,850,7,1110 Fairwood Avenue,Sunnyvale,Santa Clara County,94089,CA,-1.21990932800000E+002,+3.73962683000000E+001
Franklin Elementary,Elementary School,851,7,420 Tully Road,San Jose,Santa Clara County,95111,CA,-1.21851911200000E+002,+3.73047222000000E+001
Rocketship Mateo Sheedy Elementary,Elementary Schoolÿ,851,7,788 Locust Street,San Jose,Santa Clara County,95110,CA,-1.21886579500000E+002,+3.73217851000000E+001
Ponderosa Elementary,Elementary School,852,7,804 Ponderosa Avenue,Sunnyvale,Santa Clara County,94086,CA,-1.22008486300000E+002,+3.73626812000000E+001
Vinci Park Elementary,Elementary School,853,7,1311 Vinci Park Way,San Jose,Santa Clara County,95131,CA,-1.21872898500000E+002,+3.73801455000000E+001
William Burnett Elementary,Elementary School,855,7,400 Fanyon Street,Milpitas,Santa Clara County,95035,CA,-1.21880966000000E+002,+3.74419390000000E+001
Paradise Valley/Machado Elementary,Elementary School,855,7,1400 La Crosse Drive,Morgan Hill,Santa Clara County,95037,CA,-1.21647720900000E+002,+3.71071104000000E+001
Rachel Carson Elementary,Elementary School,855,7,4245 Meg Drive,San Jose,Santa Clara County,95136,CA,-1.21854977000000E+002,+3.72697330000000E+001
Rod Kelley Elementary,Elementary School,856,7,8755 Kern Avenue,Gilroy,Santa Clara County,95020,CA,-1.21591568200000E+002,+3.70198882000000E+001
Edith Landels Elementary,Elementary School,856,7,115 West Dana Street,Mountain View,Santa Clara County,94041,CA,-1.22071318600000E+002,+3.73883726000000E+001
Ramblewood Elementary,Elementary School,856,7,1351 Lightland Road,San Jose,Santa Clara County,95121,CA,-1.21811621100000E+002,+3.72958706000000E+001
Holly Oak Elementary,Elementary School,857,7,2995 Rossmore Way,San Jose,Santa Clara County,95148,CA,-1.21798488100000E+002,+3.73197893000000E+001
Branham High,High School,810,8,1570 Branham Lane,San Jose,Santa Clara County,95118,CA,-1.21898164000000E+002,+3.72530586000000E+001
Pioneer High,High School,822,8,1290 Blossom Hill Road,San Jose,Santa Clara County,95118,CA,-1.21882588700000E+002,+3.72471368000000E+001
Summit Public School: Rainier,High Schoolÿ,823,8,1750 South White Road,San Jose,Santa Clara County,95127,CA,-1.21808266900000E+002,+3.73461624000000E+001
Milpitas High,High School,830,8,1285 Escuela Parkway,Milpitas,Santa Clara County,95035,CA,-1.21900530100000E+002,+3.74509315000000E+001
Renaissance Academy,Middle School,845,8,1720 Hopkins Drive,San Jose,Santa Clara County,95122,CA,-1.21829651000000E+002,+3.73378090000000E+001
Castillero Middle,Middle School,846,8,6384 Leyland Park Drive,San Jose,Santa Clara County,95120,CA,-1.21878977900000E+002,+3.72196485000000E+001
Renaissance at Mathson,Middle School,852,8,2050 Kammerer Avenue,San Jose,Santa Clara County,95116,CA,-1.21842734900000E+002,+3.73511971000000E+001
Rancho Milpitas Middle,Middle School,857,8,1915 Yellowstone Avenue,Milpitas,Santa Clara County,95035,CA,-1.21869910100000E+002,+3.74240018000000E+001
Schallenberger Elementary,Elementary School,858,8,1280 Koch Lane,San Jose,Santa Clara County,95125,CA,-1.21887851200000E+002,+3.72805668000000E+001
Summerdale Elementary,Elementary School,860,8,1100 Summerdale Drive,San Jose,Santa Clara County,95132,CA,-1.21851408900000E+002,+3.73898584000000E+001
Fammatre Elementary,Elementary Schoolÿ,860,8,2800 New Jersey Avenue,San Jose,Santa Clara County,95124,CA,-1.21924223500000E+002,+3.72715767000000E+001
Stonegate Elementary,Elementary School,860,8,2605 Gassmann Drive,San Jose,Santa Clara County,95121,CA,-1.21836530200000E+002,+3.73086768000000E+001
Moreland Middle,Middle School,861,8,4600 Student Lane,San Jose,Santa Clara County,95130,CA,-1.21983833000000E+002,+3.72891697000000E+001
Bernal Intermediate,Middle School,862,8,6610 San Ignacio Avenue,San Jose,Santa Clara County,95119,CA,-1.21790673000000E+002,+3.72265289000000E+001
Isaac Newton Graham Middle,Middle School,866,8,1175 Castro Street,Mountain View,Santa Clara County,94040,CA,-1.22085482000000E+002,+3.73819619000000E+001
Sunnyvale Middle,Middle School,866,8,1080 Mango Avenue,Sunnyvale,Santa Clara County,94087,CA,-1.22052854000000E+002,+3.73616464000000E+001
George, Sr. Shirakawa Elementary ,Elementary School,867,8,665 Wool Creek Drive,San Jose,Santa Clara County,95112,CA,-1.21849173000000E+002,+3.73149339000000E+001
Hammer Montessori at Galarza Elementary,Elementary School,868,8,1610 Bird Avenue,San Jose,Santa Clara County,95125,CA,-1.21885200100000E+002,+3.73025623000000E+001
Willow Glen Elementary,Elementary School,868,8,1425 Lincoln Avenue,San Jose,Santa Clara County,95125,CA,-1.21897030300000E+002,+3.73023773000000E+001
Don Callejon,Elementary School,868,8,4176 Lick Mill Boulevard,Santa Clara,Santa Clara County,95054,CA,-1.21946420100000E+002,+3.73984291000000E+001
Anthony Spangler Elementary,Elementary School,869,8,140 North Abbott Avenue,Milpitas,Santa Clara County,95035,CA,-1.21913441500000E+002,+3.74305986000000E+001
Capri Elementary,Elementary Schoolÿ,870,8,850 Chapman Drive,Campbell,Santa Clara County,95008,CA,-1.21964893000000E+002,+3.72653720000000E+001
Barron Park Elementary,Elementary School,870,8,800 Barron Avenue,Palo Alto,Santa Clara County,94306,CA,-1.22136943600000E+002,+3.74129309000000E+001
Thomas Russell Middle,Middle School,871,8,1500 Escuela Parkway,Milpitas,Santa Clara County,95035,CA,-1.21899584000000E+002,+3.74546090000000E+001
Easterbrook Discovery,Elementary School,871,8,4835 Doyle Road,San Jose,Santa Clara County,95129,CA,-1.21985653400000E+002,+3.73040205000000E+001
Laurelwood Elementary,Elementary School,872,8,4280 Partridge Drive,San Jose,Santa Clara County,95121,CA,-1.21779583000000E+002,+3.73023200000000E+001
Las Animas Elementary,Elementary School,873,8,6550 Cimino Street,Gilroy,Santa Clara County,95020,CA,-1.21580378700000E+002,+3.69896128000000E+001
Pearl Zanker Elementary,Elementary School,873,8,1585 Fallen Leaf Drive,Milpitas,Santa Clara County,95035,CA,-1.21905804300000E+002,+3.74075918000000E+001
Laneview Elementary,Elementary School,875,8,2095 Warmwood Lane,San Jose,Santa Clara County,95132,CA,-1.21871180200000E+002,+3.74141312000000E+001
Luigi Aprea Elementary,Elementary School,876,8,9225 Calle Del Rey,Gilroy,Santa Clara County,95020,CA,-1.21604199700000E+002,+3.70247828000000E+001
Majestic Way Elementary,Elementary School,876,8,1855 Majestic Way,San Jose,Santa Clara County,95132,CA,-1.21858150800000E+002,+3.74106576000000E+001
Rita Ledesma Elementary,Elementary School,876,8,1001 Schoolhouse Road,San Jose,Santa Clara County,95138,CA,-1.21761493100000E+002,+3.72428878000000E+001
Sartorette Charter,Elementary Schoolÿ,877,8,3850 Woodford Drive,San Jose,Santa Clara County,95124,CA,-1.21910628500000E+002,+3.72607574000000E+001
Washington Elementary,Elementary School,879,8,270 Washington Street,Santa Clara,Santa Clara County,95050,CA,-1.21940904600000E+002,+3.73424601000000E+001
